Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,Continent
Gambia,19.94139,19.970589999999998,20.001070000000002,20.03257,20.0646,20.08321,20.113529999999997,20.15348,20.19417,20.242739999999998,20.29888,20.35389,20.41435,20.48088,20.5363,20.585929999999998,20.63716,20.695829999999997,20.76738,20.84354,20.91996,21.00113,21.07306,21.1578,21.2523,21.34863,21.44274,21.543020000000002,21.65029,Africa
Georgia,24.617620000000002,24.66646,24.71051,24.76342,24.8093,24.85546,24.894560000000002,24.9333,24.97082,25.00293,25.02149,25.003770000000003,24.92825,24.82921,24.73249,24.65405,24.61017,24.59323,24.60131,24.61786,24.6554,24.71795,24.798370000000002,24.907610000000002,25.0226,25.15806,25.277079999999998,25.41457,25.54942,Asia
Germany,25.46227,25.50636,25.55565,25.59814,25.64293,25.69249,25.74425,25.79212,25.85154,25.91132,25.97675,26.05322,26.14012,26.208389999999998,26.27577,26.34132,26.4141,26.485390000000002,26.55047,26.61048,26.67425,26.72962,26.786179999999998,26.845809999999997,26.90287,26.96115,27.02184,27.0905,27.165090000000003,Europe
Ghana,21.01212,21.01867,21.01856,21.01256,21.045289999999998,21.07916,21.12201,21.16956,21.220879999999998,21.273979999999998,21.30206,21.36352,21.424020000000002,21.49269,21.56186,21.64113,21.73307,21.821089999999998,21.90907,21.99521,22.08191,22.16325,22.2469,22.32978,22.416439999999998,22.51645,22.6204,22.73069,22.842470000000002,Africa
Greece,24.80837,24.85004,24.88029,24.91068,24.94193,24.97295,24.99539,25.01424,25.06154,25.10876,25.14763,25.189220000000002,25.24259,25.28895,25.34534,25.384829999999997,25.430989999999998,25.484939999999998,25.53608,25.60453,25.66926,25.74295,25.820120000000003,25.900660000000002,25.993560000000002,26.07865,26.164939999999998,26.25289,26.33786,Europe
Greenland,24.46978,24.52714,24.572979999999998,24.62106,24.66469,24.69663,24.74168,24.781470000000002,24.83124,24.8881,24.93611,24.98535,25.02616,25.06717,25.11891,25.18005,25.23576,25.30131,25.3639,25.42475,25.49719,25.563860000000002,25.63414,25.70048,25.76241,25.83021,25.88646,25.94868,26.01359,North America
Grenada,23.27113,23.314629999999998,23.361829999999998,23.402479999999997,23.44967,23.50168,23.55609,23.622510000000002,23.68593,23.74835,23.81588,23.880110000000002,23.933670000000003,23.987920000000003,24.05428,24.11636,24.18421,24.24889,24.325,24.40094,24.480220000000003,24.55684,24.64323,24.73372,24.81219,24.906760000000002,24.987389999999998,25.08222,25.179879999999997,North America
Guatemala,23.18719,23.264979999999998,23.33675,23.399639999999998,23.46354,23.527260000000002,23.58663,23.645970000000002,23.7056,23.77519,23.84902,23.9222,23.993489999999998,24.06859,24.14395,24.2273,24.30849,24.39249,24.477970000000003,24.56244,24.64744,24.72662,24.80671,24.8839,24.960910000000002,25.04007,25.12426,25.209870000000002,25.29947,North America
Guinea,21.14949,21.1717,21.19272,21.2101,21.22866,21.24527,21.264689999999998,21.28652,21.30961,21.34284,21.38083,21.42148,21.47,21.52042,21.56541,21.61652,21.6695,21.722170000000002,21.781489999999998,21.84375,21.90431,21.96945,22.03964,22.11533,22.19452,22.27405,22.355620000000002,22.43725,22.52449,Africa
Guinea-Bissau,20.71293,20.72467,20.747429999999998,20.76258,20.78623,20.83811,20.89059,20.93714,20.98369,21.0406,21.0945,21.14396,21.17416,21.19819,21.238770000000002,21.28187,21.330479999999998,21.384610000000002,21.38489,21.39546,21.43209,21.4434,21.454720000000002,21.47358,21.4923,21.51679,21.54966,21.591089999999998,21.64338,Africa
Guyana,22.71432,22.73525,22.741629999999997,22.74203,22.73863,22.73909,22.743479999999998,22.75543,22.76465,22.76998,22.76845,22.77741,22.80459,22.84753,22.90881,22.97709,23.05076,23.12913,23.19851,23.270139999999998,23.34875,23.42045,23.46826,23.50962,23.54778,23.58721,23.61695,23.64781,23.68465,South America
Haiti,22.90655,22.93626,22.9583,22.974729999999997,22.98937,23.0032,23.01128,23.013360000000002,23.01286,23.011589999999998,23.01501,23.021910000000002,23.01622,23.01219,23.003729999999997,23.01138,23.02365,23.04808,23.08169,23.1246,23.173479999999998,23.2232,23.275779999999997,23.3296,23.38565,23.44359,23.50879,23.58323,23.66302,North America
Honduras,23.13391,23.1985,23.25895,23.31384,23.366870000000002,23.4218,23.47703,23.53606,23.60608,23.67884,23.74195,23.80441,23.87519,23.953470000000003,24.0249,24.09955,24.18044,24.26988,24.34796,24.415860000000002,24.48024,24.548679999999997,24.62025,24.688000000000002,24.76042,24.84076,24.924529999999997,25.01546,25.10872,North America
"Hong Kong, China",21.63375,21.752670000000002,21.86784,21.986710000000002,22.11127,22.23343,22.36179,22.49845,22.640539999999998,22.782429999999998,22.92726,23.07181,23.22325,23.373739999999998,23.52496,23.6696,23.80513,23.93306,24.04084,24.14409,24.247339999999998,24.341160000000002,24.43015,24.51804,24.61484,24.72025,24.8309,24.944470000000003,25.057470000000002,Asia
Hungary,25.28424,25.35008,25.42012,25.48757,25.55388,25.61893,25.68529,25.75694,25.82174,25.88606,25.93988,25.968320000000002,25.99537,26.0249,26.05337,26.07566,26.104129999999998,26.13989,26.1921,26.24871,26.32296,26.401759999999996,26.488090000000003,26.57555,26.685570000000002,26.78605,26.90203,27.00873,27.115679999999998,Europe
Iceland,24.82734,24.92462,25.00838,25.077289999999998,25.13832,25.20076,25.27223,25.335420000000003,25.39311,25.45393,25.50969,25.57076,25.63281,25.69722,25.77402,25.84124,25.913339999999998,25.998820000000002,26.09548,26.1939,26.29702,26.39685,26.502990000000004,26.612040000000004,26.734029999999997,26.85805,26.977959999999996,27.097340000000003,27.206870000000002,Europe
India,21.09132,21.04581,21.00317,20.96066,20.92134,20.88185,20.84291,20.800620000000002,20.76272,20.72949,20.7024,20.67306,20.646420000000003,20.62593,20.61725,20.62203,20.637970000000003,20.6652,20.69815,20.7406,20.779320000000002,20.81119,20.835620000000002,20.8555,20.87218,20.88994,20.91145,20.93488,20.95956,Asia
Indonesia,19.857229999999998,19.903660000000002,19.94077,19.983179999999997,20.032329999999998,20.07793,20.12761,20.17621,20.23084,20.291079999999997,20.35126,20.418870000000002,20.49719,20.57903,20.66926,20.76345,20.85661,20.947210000000002,21.01366,21.07734,21.14825,21.22,21.29583,21.37829,21.46416,21.554270000000002,21.64688,21.748070000000002,21.85576,Asia
Iran,23.161839999999998,23.23424,23.31364,23.4015,23.49059,23.57426,23.644389999999998,23.70826,23.75791,23.81757,23.90194,23.99346,24.09265,24.19475,24.30065,24.40843,24.51378,24.61608,24.70879,24.787110000000002,24.85189,24.90839,24.960620000000002,24.995820000000002,25.05111,25.11463,25.17429,25.241629999999997,25.310029999999998,Asia
Iraq,24.98391,25.07866,25.16866,25.25453,25.33199,25.40363,25.47775,25.55415,25.62027,25.6894,25.74914,25.71613,25.710620000000002,25.73522,25.76909,25.7876,25.84621,25.88685,25.96694,26.08411,26.18983,26.31219,26.41797,26.45662,26.49992,26.53882,26.58597,26.64623,26.71017,Asia
Ireland,25.809420000000003,25.83961,25.86538,25.88202,25.902720000000002,25.92826,25.95512,25.98481,26.02015,26.06396,26.1214,26.18222,26.25085,26.312309999999997,26.38027,26.45337,26.54485,26.654120000000002,26.760959999999997,26.86328,26.969040000000003,27.072640000000003,27.17342,27.2638,27.343729999999997,27.41975,27.48572,27.576759999999997,27.65325,Europe
Israel,24.76857,24.795720000000003,24.84701,24.8947,24.94352,24.9897,25.044810000000002,25.10475,25.17435,25.232329999999997,25.30622,25.37606,25.457710000000002,25.538420000000002,25.61811,25.71673,25.83036,25.94161,26.04805,26.15018,26.2625,26.3781,26.49152,26.596890000000002,26.7023,26.81523,26.91824,27.02232,27.13151,Asia
Italy,25.4106,25.414170000000002,25.41974,25.424670000000003,25.42456,25.430229999999998,25.44088,25.45918,25.48011,25.50611,25.537779999999998,25.57722,25.619429999999998,25.6544,25.69556,25.73105,25.77075,25.80452,25.84628,25.891379999999998,25.94303,25.995639999999998,26.05786,26.11983,26.19245,26.262490000000003,26.33693,26.408490000000004,26.4802,Europe
Jamaica,22.33166,22.358829999999998,22.38478,22.4151,22.44398,22.46556,22.49161,22.53213,22.573220000000003,22.61526,22.65921,22.70581,22.75759,22.823439999999998,22.89494,22.9611,23.03603,23.107429999999997,23.177429999999998,23.25101,23.32343,23.40351,23.481370000000002,23.56227,23.64944,23.73732,23.82337,23.91519,24.00421,North America
Japan,22.1008,22.11807,22.1382,22.15686,22.17225,22.18911,22.20966,22.23754,22.275779999999997,22.31904,22.36753,22.42054,22.48151,22.548939999999998,22.62295,22.70061,22.7845,22.867179999999998,22.93991,23.00911,23.077189999999998,23.13928,23.19359,23.24493,23.29598,23.34532,23.39421,23.44693,23.50004,Asia
Jordan,24.65223,24.77498,24.90362,25.03078,25.15302,25.28247,25.40708,25.52928,25.64378,25.72128,25.8005,25.88009,25.9715,26.07142,26.17154,26.270640000000004,26.350479999999997,26.44347,26.533859999999997,26.61774,26.71033,26.80006,26.896720000000002,26.976290000000002,27.079079999999998,27.173809999999996,27.2759,27.374290000000002,27.47362,Asia
Kazakhstan,24.5736,24.616310000000002,24.665129999999998,24.71128,24.75603,24.80378,24.85316,24.890279999999997,24.93086,24.96555,24.99543,25.0169,25.03312,25.03165,25.01606,24.99333,24.97532,24.96995,24.98548,25.024079999999998,25.09305,25.19051,25.311239999999998,25.44805,25.601210000000002,25.76711,25.939510000000002,26.11979,26.290779999999998,Asia
Kenya,20.31468,20.36356,20.4088,20.4523,20.48854,20.52727,20.57398,20.614829999999998,20.660729999999997,20.71295,20.76428,20.814220000000002,20.85751,20.89796,20.9327,20.969520000000003,21.00601,21.04325,21.08762,21.13181,21.1697,21.20768,21.24814,21.2843,21.33211,21.38233,21.44531,21.51645,21.592579999999998,Africa
Kiribati,25.48169,25.55256,25.62888,25.70594,25.793470000000003,25.88021,25.97192,26.064,26.17248,26.276020000000003,26.39606,26.520290000000003,26.64841,26.78385,26.93106,27.078190000000003,27.24093,27.40715,27.58718,27.78224,27.9735,28.152240000000003,28.328440000000004,28.49638,28.65407,28.8072,28.95385,29.097520000000003,29.2384,Oceania
"Korea, Dem. Rep.",21.79468,21.84316,21.89581,21.94895,22.003320000000002,22.057010000000002,22.10736,22.15829,22.2042,22.249270000000003,22.286360000000002,22.31865,22.33416,22.3428,22.32529,22.2861,22.23183,22.17696,22.1287,22.08971,22.06108,22.03698,22.02024,22.00924,22.00605,22.00731,22.00708,22.01135,22.01726,Asia
"Korea, Rep.",22.06965,22.075879999999998,22.10213,22.13054,22.16327,22.19934,22.2322,22.291999999999998,22.35878,22.4361,22.52903,22.62556,22.71199,22.78586,22.858810000000002,22.94119,23.03472,23.11659,23.19187,23.277420000000003,23.3752,23.46793,23.55274,23.64225,23.71901,23.7849,23.85106,23.92079,23.9895,Asia
Kuwait,25.49319,25.59347,25.693929999999998,25.79244,25.9014,25.99631,26.09362,26.18917,26.28548,26.3968,26.450120000000002,26.5278,26.655720000000002,26.83413,27.024690000000003,27.21557,27.403340000000004,27.578429999999997,27.73497,27.88174,28.032909999999998,28.169290000000004,28.26425,28.387859999999996,28.52341,28.67629,28.83975,29.003,29.172109999999996,Asia
Kyrgyzstan,24.3643,24.388360000000002,24.406579999999998,24.42736,24.44845,24.4697,24.489910000000002,24.50398,24.52412,24.53841,24.54697,24.53643,24.512079999999997,24.45599,24.38295,24.3061,24.24907,24.21422,24.209210000000002,24.206429999999997,24.22082,24.25526,24.29772,24.35925,24.43839,24.516379999999998,24.58982,24.666,24.747429999999998,Asia
Laos,19.59954,19.63955,19.677210000000002,19.713910000000002,19.75092,19.78267,19.81244,19.84167,19.869989999999998,19.901870000000002,19.93683,19.96869,20.005679999999998,20.05038,20.10266,20.15559,20.208779999999997,20.26491,20.32028,20.38,20.44315,20.50587,20.57241,20.642570000000003,20.71752,20.79999,20.88963,20.98242,21.07931,Asia
Latvia,25.12425,25.140420000000002,25.15379,25.16715,25.18238,25.20249,25.21924,25.233220000000003,25.25345,25.28678,25.31766,25.335160000000002,25.31612,25.29426,25.27586,25.27005,25.28771,25.31835,25.3578,25.41413,25.48263,25.564020000000003,25.672279999999997,25.78197,25.90648,26.04137,26.19151,26.32953,26.45693,Europe
Lebanon,23.8802,23.98402,24.0756,24.18211,24.30688,24.44256,24.57106,24.69291,24.79828,24.87539,24.9699,25.11042,25.24546,25.379920000000002,25.50984,25.65785,25.80689,25.96556,26.109379999999998,26.24877,26.36601,26.481240000000003,26.584609999999998,26.69645,26.807570000000002,26.903859999999998,26.98947,27.092679999999998,27.20117,Asia
Lesotho,20.5766,20.59964,20.62078,20.63468,20.64601,20.645960000000002,20.64452,20.643420000000003,20.653389999999998,20.66906,20.68597,20.69714,20.71191,20.73445,20.761779999999998,20.7994,20.8446,20.89856,20.95402,21.01332,21.07902,21.15073,21.22586,21.31467,21.41338,21.517979999999998,21.63691,21.76567,21.90157,Africa
Liberia,21.12546,21.15314,21.18413,21.212020000000003,21.23418,21.268639999999998,21.30005,21.33355,21.37133,21.37889,21.372320000000002,21.38477,21.39278,21.39555,21.40775,21.41723,21.43646,21.47413,21.506220000000003,21.54662,21.60139,21.65415,21.71408,21.72496,21.74375,21.76799,21.7985,21.84234,21.89537,Africa
Libya,24.39546,24.50966,24.61506,24.71525,24.8035,24.882579999999997,24.9561,25.02871,25.104229999999998,25.17578,25.23568,25.30868,25.37987,25.45129,25.526239999999998,25.59521,25.66955,25.74354,25.81026,25.8686,25.92907,25.99243,26.05284,26.120520000000003,26.1972,26.27448,26.355059999999998,26.447509999999998,26.54164,Africa
Lithuania,25.9996,25.99385,25.98854,25.987560000000002,25.990070000000003,25.98661,25.98031,25.97981,25.978,25.97939,25.982960000000002,25.98461,25.95745,25.917839999999998,25.86401,25.831889999999998,25.82294,25.83361,25.864639999999998,25.905479999999997,25.973470000000002,26.06024,26.15035,26.25435,26.37283,26.49493,26.619390000000003,26.74333,26.86102,Europe
Luxembourg,24.994320000000002,25.03678,25.09048,25.14088,25.194779999999998,25.2538,25.319110000000002,25.389689999999998,25.47533,25.56535,25.66131,25.76898,25.885189999999998,25.98781,26.09424,26.187260000000002,26.281809999999997,26.378559999999997,26.47301,26.57184,26.6644,26.750759999999996,26.8421,26.935740000000003,27.031190000000002,27.123820000000002,27.227759999999996,27.3321,27.434040000000003,Europe
"Macao, China",22.65022,22.75827,22.86494,22.9737,23.08299,23.1862,23.28912,23.39836,23.50617,23.61729,23.72873,23.837629999999997,23.95554,24.074720000000003,24.19368,24.3092,24.41917,24.519029999999997,24.60659,24.680310000000002,24.756729999999997,24.825860000000002,24.90383,24.99584,25.118579999999998,25.24306,25.3832,25.54498,25.713820000000002,Asia
"Macedonia, FYR",25.39905,25.42642,25.452360000000002,25.48184,25.505329999999997,25.52948,25.55564,25.569329999999997,25.57418,25.57386,25.56535,25.55013,25.529329999999998,25.50323,25.506429999999998,25.517039999999998,25.53988,25.564239999999998,25.61423,25.67776,25.74675,25.79818,25.852520000000002,25.92015,25.99986,26.07165,26.1574,26.25277,26.34473,Europe
Madagascar,20.6969,20.71678,20.731920000000002,20.74784,20.76609,20.78503,20.80859,20.832420000000003,20.86045,20.88876,20.92158,20.95133,20.97571,20.99956,21.01822,21.0367,21.05489,21.07619,21.09783,21.12003,21.14569,21.174120000000002,21.18056,21.19548,21.2164,21.24992,21.29165,21.3437,21.403470000000002,Africa
Malawi,20.79355,20.81847,20.84065,20.85144,20.863000000000003,20.87576,20.8892,20.89811,20.903489999999998,20.907339999999998,20.9186,20.937910000000002,20.948620000000002,20.97348,20.99899,21.04616,21.101979999999998,21.16561,21.23388,21.31075,21.38712,21.453210000000002,21.51781,21.588060000000002,21.6633,21.73955,21.826929999999997,21.92539,22.034679999999998,Africa
Malaysia,21.580029999999997,21.68427,21.7849,21.89074,22.000529999999998,22.10504,22.20184,22.295820000000003,22.3952,22.496979999999997,22.6064,22.71714,22.83756,22.96548,23.09928,23.2446,23.39285,23.53373,23.649810000000002,23.76383,23.87947,23.98722,24.0888,24.19118,24.29169,24.39334,24.503,24.613220000000002,24.73069,Asia
Maldives,20.44454,20.5085,20.56406,20.639039999999998,20.73497,20.83734,20.93894,21.03828,21.13978,21.240479999999998,21.32886,21.41354,21.50514,21.61515,21.722579999999997,21.81634,21.91005,22.00691,22.11027,22.206879999999998,22.30609,22.39307,22.48262,22.57956,22.69181,22.79395,22.9319,23.075329999999997,23.219910000000002,Asia
Mali,20.28129,20.306820000000002,20.32526,20.33895,20.35725,20.37219,20.39957,20.422520000000002,20.45123,20.488889999999998,20.53095,20.57916,20.631520000000002,20.678,20.72976,20.77477,20.82456,20.88091,20.94695,21.01837,21.080270000000002,21.158520000000003,21.23538,21.32541,21.41081,21.50232,21.5978,21.69203,21.78881,Africa
Malta,25.703770000000002,25.75106,25.79222,25.82924,25.86289,25.903760000000002,25.93342,25.97413,26.025760000000002,26.08931,26.15002,26.23524,26.32343,26.416040000000002,26.502359999999996,26.606340000000003,26.699140000000003,26.791320000000002,26.888890000000004,26.98558,27.07791,27.16484,27.24103,27.3194,27.39609,27.468559999999997,27.5412,27.60792,27.683609999999998,Europe
Marshall Islands,24.66611,24.822110000000002,24.97811,25.141270000000002,25.30169,25.455389999999998,25.62721,25.811120000000003,26.00013,26.197210000000002,26.39335,26.59011,26.77802,26.9603,27.14187,27.32525,27.485359999999996,27.639509999999998,27.78486,27.933940000000003,28.084909999999997,28.23885,28.3954,28.55544,28.722459999999998,28.88675,29.04784,29.210929999999998,29.37337,Oceania
Mauritania,20.85381,20.90764,20.95424,21.00572,21.03823,21.07181,21.11438,21.16486,21.21562,21.26856,21.32159,21.37271,21.4249,21.486060000000002,21.54433,21.6168,21.68749,21.75554,21.81767,21.89184,21.96901,22.04644,22.12388,22.195420000000002,22.2749,22.35387,22.446720000000003,22.535220000000002,22.62295,Africa
Mauritius,21.98902,22.1012,22.206310000000002,22.304470000000002,22.40026,22.50229,22.61191,22.73157,22.856379999999998,22.98164,23.10631,23.23364,23.36001,23.483220000000003,23.60584,23.71886,23.826520000000002,23.92989,24.03661,24.141820000000003,24.25019,24.361629999999998,24.47135,24.58312,24.69464,24.8083,24.92287,25.03885,25.15669,Africa
Mexico,24.453670000000002,24.60031,24.73697,24.86073,24.976020000000002,25.09166,25.19845,25.297179999999997,25.39259,25.4846,25.584310000000002,25.69054,25.798479999999998,25.90837,26.02117,26.11915,26.222859999999997,26.32961,26.433870000000002,26.53752,26.644779999999997,26.748070000000002,26.846629999999998,26.94203,27.037940000000003,27.13567,27.232190000000003,27.32899,27.42468,North America
"Micronesia, Fed. Sts.",24.40224,24.53078,24.659370000000003,24.78983,24.92259,25.06607,25.20833,25.34769,25.48999,25.62898,25.77362,25.921879999999998,26.07245,26.22206,26.37687,26.53033,26.674020000000002,26.80811,26.940279999999998,27.05913,27.18218,27.30293,27.42871,27.547159999999998,27.66177,27.772129999999997,27.88686,27.99366,28.10315,Oceania
Moldova,24.73103,24.71636,24.70478,24.69535,24.691670000000002,24.68037,24.66774,24.65955,24.65856,24.656029999999998,24.65421,24.63374,24.573710000000002,24.52099,24.41854,24.30591,24.2017,24.11505,24.02066,23.93918,23.90064,23.8677,23.87107,23.89259,23.929920000000003,23.99155,24.07066,24.14999,24.2369,Europe
Mongolia,23.4988,23.52186,23.54675,23.56861,23.59294,23.618570000000002,23.65152,23.68385,23.71549,23.74836,23.78044,23.79683,23.79353,23.790589999999998,23.7941,23.80494,23.81547,23.84189,23.8837,23.93297,23.987070000000003,24.051,24.12177,24.20976,24.317120000000003,24.43532,24.565070000000002,24.717129999999997,24.88385,Asia
Montenegro,25.502,25.52961,25.549529999999997,25.5734,25.59635,25.61765,25.63735,25.659329999999997,25.68741,25.7123,25.74268,25.76415,25.76374,25.70893,25.66753,25.64686,25.6866,25.731289999999998,25.78081,25.8196,25.8595,25.91759,25.98394,26.07903,26.17555,26.25773,26.34725,26.44582,26.55412,Europe
Morocco,23.2176,23.29614,23.376910000000002,23.45429,23.527260000000002,23.60259,23.68938,23.76385,23.85318,23.94904,24.035629999999998,24.13242,24.220010000000002,24.30474,24.39779,24.4719,24.55772,24.64174,24.72833,24.808510000000002,24.885820000000002,24.96542,25.051470000000002,25.13929,25.22994,25.3194,25.42322,25.52608,25.63182,Africa
Mozambique,20.43321,20.45127,20.46667,20.47859,20.484820000000003,20.4781,20.48316,20.507920000000002,20.5416,20.58594,20.63906,20.68369,20.71624,20.75391,20.79259,20.829179999999997,20.87,20.92308,20.98645,21.050829999999998,21.11392,21.19397,21.28235,21.37949,21.48161,21.59168,21.705389999999998,21.8193,21.93536,Africa
Myanmar,19.66279,19.6972,19.738970000000002,19.78487,19.832160000000002,19.87848,19.92212,19.95474,19.96996,19.9764,19.98742,19.99667,20.01802,20.0513,20.090139999999998,20.13908,20.19545,20.25928,20.3256,20.39798,20.47997,20.57011,20.670939999999998,20.78169,20.906760000000002,21.04131,21.18272,21.32024,21.44932,Asia
Namibia,21.082910000000002,21.10802,21.131120000000003,21.1489,21.1646,21.17665,21.18981,21.20287,21.21441,21.22541,21.2326,21.25007,21.27006,21.28986,21.3172,21.34968,21.38736,21.44053,21.502129999999998,21.57426,21.66432,21.75061,21.84144,21.94967,22.07364,22.20702,22.34933,22.4987,22.65008,Africa
Nauru,28.12449,28.35509,28.58248,28.815279999999998,29.045479999999998,29.28105,29.520020000000002,29.753190000000004,29.97877,30.204359999999998,30.421979999999998,30.63617,30.846390000000003,31.041190000000004,31.23113,31.41477,31.59122,31.766240000000003,31.94707,32.13097,32.31834,32.50635,32.70215,32.89697,33.09517,33.2964,33.49282,33.69373,33.89634,Oceania
Nepal,20.9636,20.924310000000002,20.88984,20.8529,20.818720000000003,20.78904,20.75913,20.727829999999997,20.70202,20.677229999999998,20.65819,20.64725,20.63693,20.63084,20.63165,20.63472,20.63549,20.642139999999998,20.64776,20.659329999999997,20.674789999999998,20.69141,20.70203,20.71377,20.72315,20.73189,20.73895,20.74963,20.76344,Asia
Netherlands,24.128970000000002,24.15129,24.177989999999998,24.20056,24.22622,24.25089,24.280170000000002,24.31371,24.35609,24.40036,24.46741,24.53565,24.61928,24.69735,24.7679,24.847070000000002,24.92677,25.00139,25.084570000000003,25.174310000000002,25.26476,25.358079999999998,25.45318,25.53967,25.627670000000002,25.72061,25.81805,25.9188,26.01541,Europe
Netherlands Antilles,24.61514,24.75996,24.89463,25.01301,25.11061,25.19954,25.28359,25.36058,25.42579,25.511570000000003,25.59446,25.67834,25.76481,25.872870000000002,25.98254,26.10876,26.236259999999998,26.368809999999996,26.504409999999996,26.635720000000003,26.76995,26.88983,27.00248,27.111909999999998,27.23803,27.35193,27.460390000000004,27.58046,27.705579999999998,North America
New Zealand,25.26155,25.31869,25.374229999999997,25.43056,25.49691,25.56261,25.63663,25.71278,25.78555,25.85735,25.9278,25.98728,26.05001,26.12349,26.20156,26.28952,26.381629999999998,26.469659999999998,26.549190000000003,26.64585,26.754920000000002,26.870559999999998,26.9948,27.118129999999997,27.24742,27.3821,27.51091,27.644440000000003,27.768929999999997,Oceania
